"workerid","A","B","percent","read_and_decide_time","quant","read_time_one","response","qq","percent_cat","resp","rt_too_quick"
6,"""chulks""","""vulhor""",75,725,"Fewer than half",744,"false","Fewer than half","61-75",1,FALSE
6,"""fleeve""","""scalfs""",88,478,"Most",651,"true","Most","76-100",1,FALSE
6,"""menner""","""nandow""",7,1131,"Many",889,"false","Many","1-25",0,FALSE
6,"""devole""","""sholly""",43,529,"Few",696,"true","Few","41-50",0,FALSE
6,"""pliper""","""sesare""",21,593,"More than half",706,"false","More than half","1-25",0,FALSE
6,"""coppar""","""hunene""",15,593,"Most",643,"false","Most","1-25",0,FALSE
6,"""strant""","""potind""",31,1033,"Few",522,"true","Few","26-40",0,FALSE
6,"""awplor""","""fasees""",2,494,"Most",597,"false","Most","1-25",0,FALSE
6,"""mecket""","""plumry""",92,846,"More than half",787,"true","More than half","76-100",1,FALSE
6,"""ancits""","""smeath""",65,674,"Few",817,"false","Few","61-75",1,FALSE
6,"""cosutz""","""spover""",8,567,"Many",818,"false","Many","1-25",0,FALSE
6,"""tiklet""","""hullaw""",68,815,"Most",686,"true","Most","61-75",1,FALSE
6,"""monter""","""melelt""",81,569,"Many",714,"true","Many","76-100",1,FALSE
6,"""shamer""","""bloifs""",5,587,"Many",713,"false","Many","1-25",0,FALSE
6,"""ingell""","""nalill""",92,856,"Many",898,"true","Many","76-100",1,FALSE
6,"""birler""","""enciad""",78,636,"Few",740,"false","Few","76-100",1,FALSE
6,"""puggle""","""entand""",66,880,"Most",186,"true","Most","61-75",1,FALSE
6,"""chevel""","""podden""",31,618,"Fewer than half",1800,"true","Fewer than half","26-40",0,FALSE
6,"""coamin""","""mucond""",69,687,"Fewer than half",773,"false","Fewer than half","61-75",1,FALSE
6,"""zetten""","""unfobs""",89,582,"Fewer than half",647,"false","Fewer than half","76-100",1,FALSE
6,"""birler""","""enciad""",25,585,"Most",643,"false","Most","1-25",0,FALSE
6,"""spunge""","""wenple""",12,456,"Few",667,"true","Few","1-25",0,FALSE
6,"""isbant""","""unairs""",78,500,"Many",836,"true","Many","76-100",1,FALSE
6,"""pluset""","""stubad""",17,559,"Fewer than half",699,"true","Fewer than half","1-25",0,FALSE
6,"""pobbit""","""spippy""",40,904,"Most",778,"false","Most","26-40",0,FALSE
6,"""monter""","""melelt""",68,602,"Fewer than half",829,"false","Fewer than half","61-75",1,FALSE
6,"""middor""","""drooty""",90,593,"Most",874,"true","Most","76-100",1,FALSE
6,"""tecker""","""biller""",10,518,"More than half",1751,"false","More than half","1-25",0,FALSE
6,"""coamin""","""mucond""",44,1079,"Many",870,"true","Many","41-50",1,FALSE
6,"""monter""","""melelt""",51,749,"Most",693,"true","Most","51-60",1,FALSE
6,"""dorder""","""coggon""",43,1014,"Fewer than half",749,"true","Fewer than half","41-50",0,FALSE
6,"""beckel""","""racual""",52,1246,"Most",700,"false","Most","51-60",0,FALSE
6,"""pobbit""","""spippy""",41,1038,"Fewer than half",800,"true","Fewer than half","41-50",0,FALSE
6,"""padnet""","""fanely""",8,733,"Most",712,"false","Most","1-25",0,FALSE
6,"""zetten""","""unfobs""",72,614,"Most",808,"true","Most","61-75",1,FALSE
6,"""kustle""","""reshix""",32,473,"Few",697,"true","Few","26-40",0,FALSE
6,"""boddle""","""molill""",38,1176,"Many",848,"true","Many","26-40",1,FALSE
6,"""padnet""","""fanely""",55,506,"Few",699,"true","Few","51-60",0,FALSE
6,"""padnet""","""fanely""",28,556,"Fewer than half",688,"true","Fewer than half","26-40",0,FALSE
6,"""coamin""","""mucond""",80,422,"More than half",675,"true","More than half","76-100",1,FALSE
6,"""pluset""","""stubad""",13,602,"Most",760,"false","Most","1-25",0,FALSE
6,"""boddle""","""molill""",7,633,"More than half",634,"false","More than half","1-25",0,FALSE
6,"""boddle""","""molill""",29,553,"Most",663,"false","Most","26-40",0,FALSE
6,"""tecker""","""biller""",46,810,"Most",747,"false","Most","41-50",0,FALSE
6,"""chevel""","""podden""",27,523,"Most",762,"false","Most","26-40",0,FALSE
6,"""tiklet""","""hullaw""",41,936,"Many",792,"true","Many","41-50",1,FALSE
6,"""isbant""","""unairs""",23,551,"Most",691,"false","Most","1-25",0,FALSE
6,"""awplor""","""fasees""",70,764,"Few",947,"false","Few","61-75",1,FALSE
6,"""zetten""","""unfobs""",55,799,"Many",1624,"true","Many","51-60",1,FALSE
6,"""pluset""","""stubad""",20,470,"More than half",707,"false","More than half","1-25",0,FALSE
6,"""gukbar""","""soarse""",71,722,"Fewer than half",685,"false","Fewer than half","61-75",1,FALSE
6,"""mecket""","""plumry""",20,605,"Many",790,"false","Many","1-25",0,FALSE
6,"""birler""","""enciad""",18,837,"Fewer than half",947,"true","Fewer than half","1-25",0,FALSE
6,"""chevel""","""podden""",41,556,"Few",726,"true","Few","41-50",0,FALSE
6,"""padnet""","""fanely""",63,595,"Many",719,"true","Many","61-75",1,FALSE
6,"""puctor""","""recure""",39,558,"More than half",740,"false","More than half","26-40",0,FALSE
6,"""bemble""","""squank""",97,621,"Many",743,"true","Many","76-100",1,FALSE
6,"""cosutz""","""spover""",79,609,"Most",707,"true","Most","76-100",1,FALSE
6,"""devole""","""sholly""",22,676,"Most",1193,"false","Most","1-25",0,FALSE
6,"""pirter""","""secent""",54,811,"Few",894,"false","Few","51-60",1,FALSE
6,"""zetten""","""unfobs""",38,984,"Few",742,"true","Few","26-40",0,FALSE
6,"""spunge""","""wenple""",72,848,"More than half",2398,"true","More than half","61-75",1,FALSE
6,"""schook""","""jabant""",62,470,"Most",706,"true","Most","61-75",1,FALSE
6,"""puctor""","""recure""",16,700,"Many",913,"false","Many","1-25",0,FALSE
6,"""chevel""","""podden""",28,710,"More than half",786,"false","More than half","26-40",0,FALSE
6,"""jallem""","""sildal""",12,667,"More than half",780,"false","More than half","1-25",0,FALSE
6,"""werner""","""hurmer""",88,726,"More than half",906,"true","More than half","76-100",1,FALSE
6,"""monter""","""melelt""",27,691,"Few",1153,"true","Few","26-40",0,FALSE
6,"""umpond""","""marire""",81,452,"Many",799,"true","Many","76-100",1,FALSE
6,"""bameta""","""unzast""",32,476,"Few",714,"true","Few","26-40",0,FALSE
6,"""pliper""","""sesare""",55,702,"Few",789,"false","Few","51-60",1,FALSE
6,"""shrile""","""athoid""",78,774,"Fewer than half",666,"false","Fewer than half","76-100",1,FALSE
6,"""pengyl""","""sedest""",44,1103,"Many",750,"true","Many","41-50",1,FALSE
6,"""sporer""","""firtly""",16,506,"More than half",673,"false","More than half","1-25",0,FALSE
6,"""beckel""","""racual""",53,783,"More than half",662,"true","More than half","51-60",1,FALSE
6,"""umpond""","""marire""",5,549,"Most",668,"false","Most","1-25",0,FALSE
6,"""bemble""","""squank""",34,1331,"Most",637,"false","Most","26-40",0,FALSE
6,"""ingell""","""nalill""",3,583,"More than half",725,"false","More than half","1-25",0,FALSE
6,"""mecket""","""plumry""",67,691,"Few",615,"false","Few","61-75",1,FALSE
6,"""cather""","""funder""",46,624,"Fewer than half",877,"true","Fewer than half","41-50",0,FALSE
6,"""russer""","""huttle""",42,718,"More than half",1171,"false","More than half","41-50",0,FALSE
6,"""clidge""","""hensly""",81,797,"Fewer than half",881,"true","Fewer than half","76-100",0,FALSE
6,"""bemble""","""squank""",6,874,"Fewer than half",1001,"true","Fewer than half","1-25",0,FALSE
6,"""pluset""","""stubad""",70,632,"Many",781,"true","Many","61-75",1,FALSE
6,"""jallem""","""sildal""",69,784,"Many",1000,"true","Many","61-75",1,FALSE
6,"""umpond""","""marire""",2,835,"Few",885,"true","Few","1-25",0,FALSE
6,"""pirter""","""secent""",1,653,"Most",1027,"false","Most","1-25",0,FALSE
6,"""sporer""","""firtly""",25,1037,"Many",682,"false","Many","1-25",0,FALSE
6,"""pengyl""","""sedest""",73,677,"Most",1049,"true","Most","61-75",1,FALSE
6,"""devole""","""sholly""",32,820,"Many",1644,"true","Many","26-40",1,FALSE
6,"""pengyl""","""sedest""",73,553,"Fewer than half",1038,"false","Fewer than half","61-75",1,FALSE
6,"""strant""","""potind""",79,521,"Fewer than half",637,"false","Fewer than half","76-100",1,FALSE
6,"""shamer""","""bloifs""",74,522,"Fewer than half",725,"false","Fewer than half","61-75",1,FALSE
6,"""cather""","""funder""",75,485,"Many",685,"true","Many","61-75",1,FALSE
6,"""schook""","""jabant""",34,511,"Few",778,"true","Few","26-40",0,FALSE
6,"""chadop""","""shaple""",56,536,"Many",791,"true","Many","51-60",1,FALSE
6,"""ingell""","""nalill""",48,689,"Most",767,"false","Most","41-50",0,FALSE
6,"""pobbit""","""spippy""",40,685,"Many",712,"false","Many","26-40",0,FALSE
6,"""bemble""","""squank""",49,778,"Few",803,"true","Few","41-50",0,FALSE
6,"""shamer""","""bloifs""",75,539,"Most",747,"true","Most","61-75",1,FALSE
6,"""hadder""","""ollidy""",40,748,"Few",764,"true","Few","26-40",0,FALSE
6,"""pengyl""","""sedest""",57,622,"More than half",860,"true","More than half","51-60",1,FALSE
6,"""schook""","""jabant""",44,615,"Many",727,"false","Many","41-50",0,FALSE
6,"""chulks""","""vulhor""",28,989,"Few",695,"true","Few","26-40",0,FALSE
6,"""tecker""","""biller""",2,523,"Few",958,"true","Few","1-25",0,FALSE
6,"""jallem""","""sildal""",28,629,"Most",976,"false","Most","26-40",0,FALSE
6,"""ancits""","""smeath""",74,646,"Most",872,"true","Most","61-75",1,FALSE
6,"""gukbar""","""soarse""",5,727,"Few",797,"true","Few","1-25",0,FALSE
6,"""pluset""","""stubad""",10,536,"Few",825,"true","Few","1-25",0,FALSE
6,"""gukbar""","""soarse""",94,513,"Most",887,"true","Most","76-100",1,FALSE
6,"""devole""","""sholly""",49,552,"Fewer than half",794,"true","Fewer than half","41-50",0,FALSE
6,"""ancits""","""smeath""",51,720,"Fewer than half",798,"false","Fewer than half","51-60",1,FALSE
6,"""puggle""","""entand""",67,892,"More than half",1078,"true","More than half","61-75",1,FALSE
6,"""chulks""","""vulhor""",22,1135,"Many",819,"true","Many","1-25",1,FALSE
6,"""werner""","""hurmer""",86,634,"Fewer than half",737,"false","Fewer than half","76-100",1,FALSE
6,"""pobbit""","""spippy""",17,654,"More than half",868,"false","More than half","1-25",0,FALSE
6,"""hadder""","""ollidy""",67,481,"Most",773,"true","Most","61-75",1,FALSE
6,"""raster""","""movell""",9,814,"Fewer than half",782,"true","Fewer than half","1-25",0,FALSE
6,"""gukbar""","""soarse""",66,655,"More than half",1732,"true","More than half","61-75",1,FALSE
6,"""zetten""","""unfobs""",62,568,"More than half",836,"true","More than half","61-75",1,FALSE
6,"""werner""","""hurmer""",30,440,"Many",836,"true","Many","26-40",1,FALSE
6,"""coppar""","""hunene""",48,604,"Fewer than half",850,"true","Fewer than half","41-50",0,FALSE
6,"""mecket""","""plumry""",93,601,"Fewer than half",814,"false","Fewer than half","76-100",1,FALSE
6,"""raster""","""movell""",39,777,"Most",708,"false","Most","26-40",0,FALSE
6,"""menner""","""nandow""",74,1047,"Few",702,"false","Few","61-75",1,FALSE
6,"""tiklet""","""hullaw""",43,529,"Few",721,"true","Few","41-50",0,FALSE
6,"""boddle""","""molill""",78,585,"Few",742,"false","Few","76-100",1,FALSE
6,"""isbant""","""unairs""",40,667,"Fewer than half",969,"true","Fewer than half","26-40",0,FALSE
6,"""shurry""","""preser""",63,735,"Fewer than half",956,"false","Fewer than half","61-75",1,FALSE
6,"""tiklet""","""hullaw""",72,693,"Fewer than half",817,"false","Fewer than half","61-75",1,FALSE
6,"""mecket""","""plumry""",98,518,"Most",739,"true","Most","76-100",1,FALSE
6,"""coamin""","""mucond""",55,817,"Few",670,"false","Few","51-60",1,FALSE
6,"""schook""","""jabant""",96,635,"More than half",748,"true","More than half","76-100",1,FALSE
6,"""puctor""","""recure""",42,698,"Few",717,"true","Few","41-50",0,FALSE
6,"""chadop""","""shaple""",94,695,"Few",734,"false","Few","76-100",1,FALSE
6,"""sporer""","""firtly""",59,801,"Few",641,"false","Few","51-60",1,FALSE
6,"""birler""","""enciad""",29,782,"More than half",682,"false","More than half","26-40",0,FALSE
6,"""shurry""","""preser""",61,614,"More than half",1019,"true","More than half","61-75",1,FALSE
6,"""cosutz""","""spover""",74,521,"More than half",746,"true","More than half","61-75",1,FALSE
6,"""middor""","""drooty""",51,747,"More than half",792,"true","More than half","51-60",1,FALSE
6,"""menner""","""nandow""",38,460,"More than half",726,"false","More than half","26-40",0,FALSE
6,"""jallem""","""sildal""",25,899,"Fewer than half",773,"true","Fewer than half","1-25",0,FALSE
6,"""dorder""","""coggon""",46,734,"Few",714,"true","Few","41-50",0,FALSE
8,"""boddle""","""molill""",7,1210,"Fewer than half",639,"true","Fewer than half","1-25",0,FALSE
8,"""ingell""","""nalill""",40,1655,"Fewer than half",1260,"true","Fewer than half","26-40",0,FALSE
8,"""beckel""","""racual""",92,683,"Many",844,"true","Many","76-100",1,FALSE
8,"""birler""","""enciad""",3,1669,"Fewer than half",1502,"true","Fewer than half","1-25",0,FALSE
8,"""spunge""","""wenple""",86,1021,"Fewer than half",1274,"false","Fewer than half","76-100",1,FALSE
8,"""bameta""","""unzast""",64,768,"More than half",975,"true","More than half","61-75",1,FALSE
8,"""shamer""","""bloifs""",11,746,"More than half",899,"false","More than half","1-25",0,FALSE
8,"""hadder""","""ollidy""",81,636,"Most",891,"true","Most","76-100",1,FALSE
8,"""werner""","""hurmer""",65,1293,"Fewer than half",756,"false","Fewer than half","61-75",1,FALSE
8,"""cather""","""funder""",62,468,"Many",646,"true","Many","61-75",1,FALSE
8,"""kustle""","""reshix""",69,1386,"Fewer than half",666,"false","Fewer than half","61-75",1,FALSE
8,"""awplor""","""fasees""",10,537,"Most",1004,"false","Most","1-25",0,FALSE
8,"""puctor""","""recure""",67,589,"Many",845,"true","Many","61-75",1,FALSE
8,"""chulks""","""vulhor""",90,830,"Most",610,"true","Most","76-100",1,FALSE
8,"""puggle""","""entand""",70,1066,"Fewer than half",64,"false","Fewer than half","61-75",1,FALSE
8,"""ancits""","""smeath""",90,715,"Fewer than half",1633,"false","Fewer than half","76-100",1,FALSE
8,"""bameta""","""unzast""",2,522,"Fewer than half",873,"true","Fewer than half","1-25",0,FALSE
8,"""spunge""","""wenple""",9,738,"Many",779,"false","Many","1-25",0,FALSE
8,"""devole""","""sholly""",23,703,"Most",1074,"false","Most","1-25",0,FALSE
8,"""mecket""","""plumry""",75,639,"Few",816,"false","Few","61-75",1,FALSE
8,"""shurry""","""preser""",56,696,"Most",706,"true","Most","51-60",1,FALSE
8,"""tiklet""","""hullaw""",95,646,"Fewer than half",755,"false","Fewer than half","76-100",1,FALSE
8,"""tecker""","""biller""",9,644,"Many",765,"false","Many","1-25",0,FALSE
8,"""dorder""","""coggon""",43,1035,"Fewer than half",834,"true","Fewer than half","41-50",0,FALSE
8,"""boddle""","""molill""",71,619,"Many",696,"true","Many","61-75",1,FALSE
8,"""beckel""","""racual""",2,806,"More than half",760,"false","More than half","1-25",0,FALSE
8,"""chevel""","""podden""",28,1057,"Few",633,"true","Few","26-40",0,FALSE
8,"""tiklet""","""hullaw""",55,1151,"Most",905,"true","Most","51-60",1,FALSE
8,"""padnet""","""fanely""",42,541,"Most",1174,"false","Most","41-50",0,FALSE
8,"""fleeve""","""scalfs""",94,552,"Most",713,"true","Most","76-100",1,FALSE
8,"""kustle""","""reshix""",94,673,"Few",1089,"false","Few","76-100",1,FALSE
8,"""beckel""","""racual""",84,479,"Most",782,"true","Most","76-100",1,FALSE
8,"""cather""","""funder""",41,1323,"Fewer than half",841,"true","Fewer than half","41-50",0,FALSE
8,"""cosutz""","""spover""",92,801,"Few",925,"false","Few","76-100",1,FALSE
8,"""gukbar""","""soarse""",97,538,"Most",516,"true","Most","76-100",1,FALSE
8,"""schook""","""jabant""",6,1205,"More than half",535,"true","More than half","1-25",1,FALSE
8,"""pirter""","""secent""",34,1148,"Few",1442,"true","Few","26-40",0,FALSE
8,"""cather""","""funder""",4,868,"Few",680,"true","Few","1-25",0,FALSE
8,"""chulks""","""vulhor""",89,781,"Many",750,"true","Many","76-100",1,FALSE
8,"""pliper""","""sesare""",93,488,"Few",632,"false","Few","76-100",1,FALSE
8,"""tiklet""","""hullaw""",35,691,"More than half",596,"false","More than half","26-40",0,FALSE
8,"""cosutz""","""spover""",53,667,"Fewer than half",559,"false","Fewer than half","51-60",1,FALSE
8,"""zetten""","""unfobs""",59,601,"Fewer than half",655,"false","Fewer than half","51-60",1,FALSE
8,"""coamin""","""mucond""",83,779,"Most",576,"true","Most","76-100",1,FALSE
8,"""sporer""","""firtly""",88,550,"Many",717,"true","Many","76-100",1,FALSE
8,"""sporer""","""firtly""",77,449,"More than half",545,"true","More than half","76-100",1,FALSE
8,"""chadop""","""shaple""",81,795,"Many",589,"true","Many","76-100",1,FALSE
8,"""devole""","""sholly""",12,720,"Fewer than half",822,"true","Fewer than half","1-25",0,FALSE
8,"""coppar""","""hunene""",5,501,"Fewer than half",651,"true","Fewer than half","1-25",0,FALSE
8,"""shamer""","""bloifs""",57,728,"Few",617,"false","Few","51-60",1,FALSE
8,"""pliper""","""sesare""",86,673,"More than half",861,"true","More than half","76-100",1,FALSE
8,"""strant""","""potind""",28,598,"Few",855,"true","Few","26-40",0,FALSE
8,"""pobbit""","""spippy""",63,702,"Few",522,"false","Few","61-75",1,FALSE
8,"""shurry""","""preser""",89,435,"Many",564,"true","Many","76-100",1,FALSE
8,"""umpond""","""marire""",40,711,"Most",799,"false","Most","26-40",0,FALSE
8,"""boddle""","""molill""",14,447,"Few",606,"true","Few","1-25",0,FALSE
8,"""sporer""","""firtly""",27,620,"Most",514,"false","Most","26-40",0,FALSE
8,"""cather""","""funder""",92,493,"More than half",657,"true","More than half","76-100",1,FALSE
8,"""pobbit""","""spippy""",92,936,"Many",1214,"true","Many","76-100",1,FALSE
8,"""russer""","""huttle""",71,478,"More than half",600,"true","More than half","61-75",1,FALSE
8,"""cosutz""","""spover""",45,705,"More than half",742,"false","More than half","41-50",0,FALSE
8,"""chadop""","""shaple""",28,545,"More than half",426,"false","More than half","26-40",0,FALSE
8,"""monter""","""melelt""",30,765,"Few",385,"true","Few","26-40",0,FALSE
8,"""umpond""","""marire""",73,401,"Many",470,"true","Many","61-75",1,FALSE
8,"""shrile""","""athoid""",29,571,"Few",478,"true","Few","26-40",0,FALSE
8,"""pobbit""","""spippy""",96,499,"More than half",778,"true","More than half","76-100",1,FALSE
8,"""pirter""","""secent""",23,690,"Fewer than half",903,"true","Fewer than half","1-25",0,FALSE
8,"""puggle""","""entand""",16,564,"More than half",551,"false","More than half","1-25",0,FALSE
8,"""bameta""","""unzast""",46,588,"Many",340,"false","Many","41-50",0,FALSE
8,"""coamin""","""mucond""",3,409,"Few",317,"true","Few","1-25",0,FALSE
8,"""werner""","""hurmer""",89,565,"Many",673,"true","Many","76-100",1,FALSE
8,"""strant""","""potind""",84,746,"Fewer than half",359,"false","Fewer than half","76-100",1,FALSE
8,"""raster""","""movell""",17,621,"Many",328,"false","Many","1-25",0,FALSE
