percent,qq,workerid,theta,resp,percent_cat
92,Most,18,1,1,81-100
92,Most,18,1,1,81-100
93,Most,18,1,1,81-100
93,Most,18,1,1,81-100
94,Most,18,1,1,81-100
94,Most,18,1,1,81-100
95,Most,18,1,1,81-100
95,Most,18,1,1,81-100
96,Most,18,1,1,81-100
96,Most,18,1,1,81-100
97,Most,18,1,1,81-100
97,Most,18,1,1,81-100
98,Most,18,1,1,81-100
98,Most,18,1,1,81-100
99,Most,18,1,1,81-100
99,Most,18,1,1,81-100
100,Most,18,1,1,81-100
100,Most,18,1,1,81-100
1,Most,19,0.168274218237196,0,1-20
1,Most,19,0.168274218237196,1,1-20
2,Most,19,0.177343974084605,0,1-20
2,Most,19,0.177343974084605,0,1-20
3,Most,19,0.186792790004209,0,1-20
3,Most,19,0.186792790004209,0,1-20
4,Most,19,0.196624709420322,0,1-20
4,Most,19,0.196624709420322,0,1-20
5,Most,19,0.206842506112922,0,1-20
5,Most,19,0.206842506112922,0,1-20
6,Most,19,0.217447562235061,0,1-20
6,Most,19,0.217447562235061,0,1-20
7,Most,19,0.228439749539196,0,1-20
7,Most,19,0.228439749539196,1,1-20
8,Most,19,0.239817315958282,1,1-20
8,Most,19,0.239817315958282,1,1-20
9,Most,19,0.251576779843269,0,1-20
9,Most,19,0.251576779843269,0,1-20
10,Most,19,0.2637128342748,0,1-20
10,Most,19,0.2637128342748,1,1-20
11,Most,19,0.276218263933446,0,1-20
11,Most,19,0.276218263933446,1,1-20
12,Most,19,0.289083877020323,0,1-20
12,Most,19,0.289083877020323,0,1-20
13,Most,19,0.302298454660016,1,1-20
13,Most,19,0.302298454660016,0,1-20
14,Most,19,0.315848720083495,0,1-20
14,Most,19,0.315848720083495,1,1-20
15,Most,19,0.3297193296755,0,1-20
15,Most,19,0.3297193296755,0,1-20
16,Most,19,0.343892887676892,0,1-20
16,Most,19,0.343892887676892,0,1-20
17,Most,19,0.35834998595904,0,1-20
17,Most,19,0.35834998595904,0,1-20
18,Most,19,0.373069269839466,0,1-20
18,Most,19,0.373069269839466,0,1-20
19,Most,19,0.388027530394665,1,1-20
19,Most,19,0.388027530394665,0,1-20
20,Most,19,0.403199823159793,1,1-20
20,Most,19,0.403199823159793,1,1-20
21,Most,19,0.41855961250212,0,21-40
21,Most,19,0.41855961250212,0,21-40
22,Most,19,0.434078940334925,0,21-40
22,Most,19,0.434078940334925,1,21-40
23,Most,19,0.449728617222524,1,21-40
23,Most,19,0.449728617222524,1,21-40
24,Most,19,0.465478433338029,0,21-40
24,Most,19,0.465478433338029,1,21-40
25,Most,19,0.481297386196366,1,21-40
25,Most,19,0.481297386196366,0,21-40
26,Most,19,0.497153921617863,0,21-40
26,Most,19,0.497153921617863,0,21-40
27,Most,19,0.513016184001956,0,21-40
27,Most,19,0.513016184001956,0,21-40
28,Most,19,0.528852271722448,0,21-40
28,Most,19,0.528852271722448,0,21-40
29,Most,19,0.544630493306963,1,21-40
29,Most,19,0.544630493306963,0,21-40
30,Most,19,0.560319620040395,1,21-40
30,Most,19,0.560319620040395,0,21-40
31,Most,19,0.575889130736208,1,21-40
31,Most,19,0.575889130736208,1,21-40
32,Most,19,0.591309444645845,1,21-40
32,Most,19,0.591309444645845,1,21-40
33,Most,19,0.606552138815305,1,21-40
33,Most,19,0.606552138815305,0,21-40
34,Most,19,0.621590146634409,1,21-40
34,Most,19,0.621590146634409,0,21-40
35,Most,19,0.636397934840047,0,21-40
35,Most,19,0.636397934840047,0,21-40
36,Most,19,0.650951656808411,1,21-40
36,Most,19,0.650951656808411,0,21-40
37,Most,19,0.665229280580239,1,21-40
37,Most,19,0.665229280580239,1,21-40
38,Most,19,0.679210690684355,0,21-40
38,Most,19,0.679210690684355,1,21-40
39,Most,19,0.6928777634362,1,21-40
39,Most,19,0.6928777634362,0,21-40
40,Most,19,0.706214415969412,1,21-40
40,Most,19,0.706214415969412,1,21-40
41,Most,19,0.719206629792467,0,41-60
41,Most,19,0.719206629792467,1,41-60
42,Most,19,0.73184245013497,1,41-60
42,Most,19,0.73184245013497,0,41-60
43,Most,19,0.744111962749031,1,41-60
43,Most,19,0.744111962749031,0,41-60
44,Most,19,0.756007250154054,1,41-60
44,Most,19,0.756007250154054,0,41-60
45,Most,19,0.767522329555362,1,41-60
45,Most,19,0.767522329555362,1,41-60
46,Most,19,0.778653074829262,1,41-60
46,Most,19,0.778653074829262,1,41-60
47,Most,19,0.789397125053046,1,41-60
47,Most,19,0.789397125053046,0,41-60
48,Most,19,0.799753782074227,0,41-60
48,Most,19,0.799753782074227,1,41-60
49,Most,19,0.809723899566881,1,41-60
49,Most,19,0.809723899566881,1,41-60
50,Most,19,0.819309765923503,0,41-60
50,Most,19,0.819309765923503,1,41-60
51,Most,19,0.82851498318806,1,41-60
51,Most,19,0.82851498318806,1,41-60
52,Most,19,0.837344344059777,1,41-60
52,Most,19,0.837344344059777,1,41-60
53,Most,19,0.845803708797356,1,41-60
53,Most,19,0.845803708797356,1,41-60
54,Most,19,0.853899883638548,0,41-60
54,Most,19,0.853899883638548,1,41-60
55,Most,19,0.861640502128528,1,41-60
55,Most,19,0.861640502128528,1,41-60
56,Most,19,0.869033910529193,1,41-60
56,Most,19,0.869033910529193,1,41-60
57,Most,19,0.876089058266186,1,41-60
57,Most,19,0.876089058266186,1,41-60
58,Most,19,0.882815394165843,1,41-60
58,Most,19,0.882815394165843,1,41-60
59,Most,19,0.889222769043875,1,41-60
59,Most,19,0.889222769043875,1,41-60
60,Most,19,0.89532134503387,1,41-60
60,Most,19,0.89532134503387,1,41-60
61,Most,19,0.901121511888276,1,61-80
61,Most,19,0.901121511888276,0,61-80
62,Most,19,0.906633810348099,1,61-80
62,Most,19,0.906633810348099,1,61-80
63,Most,19,0.911868862560087,1,61-80
63,Most,19,0.911868862560087,1,61-80
64,Most,19,0.916837309421348,0,61-80
64,Most,19,0.916837309421348,1,61-80
65,Most,19,0.921549754650088,1,61-80
65,Most,19,0.921549754650088,1,61-80
66,Most,19,0.926016715316285,1,61-80
66,Most,19,0.926016715316285,1,61-80
67,Most,19,0.930248578516256,1,61-80
67,Most,19,0.930248578516256,1,61-80
68,Most,19,0.934255563838557,1,61-80
68,Most,19,0.934255563838557,1,61-80
69,Most,19,0.938047691243982,0,61-80
69,Most,19,0.938047691243982,1,61-80
70,Most,19,0.941634753967967,1,61-80
70,Most,19,0.941634753967967,1,61-80
71,Most,19,0.945026296047916,1,61-80
71,Most,19,0.945026296047916,1,61-80
72,Most,19,0.948231594079426,1,61-80
72,Most,19,0.948231594079426,1,61-80
73,Most,19,0.95125964281276,1,61-80
73,Most,19,0.95125964281276,1,61-80
74,Most,19,0.954119144212972,1,61-80
74,Most,19,0.954119144212972,1,61-80
75,Most,19,0.956818499622783,1,61-80
75,Most,19,0.956818499622783,1,61-80
76,Most,19,0.959365804685697,1,61-80
76,Most,19,0.959365804685697,1,61-80
77,Most,19,0.961768846707026,1,61-80
77,Most,19,0.961768846707026,1,61-80
78,Most,19,0.964035104151948,1,61-80
78,Most,19,0.964035104151948,1,61-80
79,Most,19,0.966171748001672,1,61-80
79,Most,19,0.966171748001672,1,61-80
80,Most,19,0.968185644710895,1,61-80
80,Most,19,0.968185644710895,1,61-80
81,Most,19,0.970083360531553,1,81-100
81,Most,19,0.970083360531553,1,81-100
82,Most,19,0.971871166989118,1,81-100
82,Most,19,0.971871166989118,1,81-100
83,Most,19,0.973555047318115,0,81-100
83,Most,19,0.973555047318115,1,81-100
84,Most,19,0.975140703683019,1,81-100
84,Most,19,0.975140703683019,1,81-100
85,Most,19,0.976633565029005,1,81-100
85,Most,19,0.976633565029005,1,81-100
86,Most,19,0.978038795424267,1,81-100
86,Most,19,0.978038795424267,1,81-100
87,Most,19,0.979361302771543,1,81-100
87,Most,19,0.979361302771543,1,81-100
88,Most,19,0.980605747781294,1,81-100
88,Most,19,0.980605747781294,1,81-100
89,Most,19,0.98177655311248,1,81-100
89,Most,19,0.98177655311248,1,81-100
90,Most,19,0.982877912599293,1,81-100
90,Most,19,0.982877912599293,1,81-100
91,Most,19,0.983913800493412,1,81-100
91,Most,19,0.983913800493412,1,81-100
92,Most,19,0.984887980661523,1,81-100
92,Most,19,0.984887980661523,1,81-100
93,Most,19,0.985804015686979,1,81-100
93,Most,19,0.985804015686979,1,81-100
94,Most,19,0.986665275832667,1,81-100
94,Most,19,0.986665275832667,1,81-100
95,Most,19,0.987474947829435,1,81-100
95,Most,19,0.987474947829435,1,81-100
96,Most,19,0.988236043460942,1,81-100
96,Most,19,0.988236043460942,1,81-100
97,Most,19,0.988951407921475,1,81-100
97,Most,19,0.988951407921475,0,81-100
98,Most,19,0.989623727928357,1,81-100
98,Most,19,0.989623727928357,1,81-100
99,Most,19,0.990255539574953,1,81-100
99,Most,19,0.990255539574953,1,81-100
100,Most,19,0.990849235914138,1,81-100
100,Most,19,0.990849235914138,1,81-100
1,Most,20,2.22044604925031e-16,0,1-20
1,Most,20,2.22044604925031e-16,0,1-20
2,Most,20,3.07890084906216e-13,0,1-20
2,Most,20,3.07890084906216e-13,0,1-20
3,Most,20,1.51037877119572e-12,0,1-20
3,Most,20,1.51037877119572e-12,0,1-20
4,Most,20,7.40928059818118e-12,0,1-20
4,Most,20,7.40928059818118e-12,0,1-20
5,Most,20,3.63468025559301e-11,0,1-20
5,Most,20,3.63468025559301e-11,0,1-20
6,Most,20,1.78302068383638e-10,0,1-20
6,Most,20,1.78302068383638e-10,0,1-20
7,Most,20,8.74674671130618e-10,0,1-20
7,Most,20,8.74674671130618e-10,0,1-20
8,Most,20,4.29078465085777e-09,0,1-20
8,Most,20,4.29078465085777e-09,0,1-20
9,Most,20,2.10487776565009e-08,0,1-20
9,Most,20,2.10487776565009e-08,0,1-20
10,Most,20,1.03256408299752e-07,0,1-20
10,Most,20,1.03256408299752e-07,0,1-20
11,Most,20,5.0653214194982e-07,0,1-20
11,Most,20,5.0653214194982e-07,0,1-20
12,Most,20,2.48482792440893e-06,0,1-20
12,Most,20,2.48482792440893e-06,0,1-20
13,Most,20,1.21893984556253e-05,0,1-20
13,Most,20,1.21893984556253e-05,0,1-20
14,Most,20,5.97931961371185e-05,0,1-20
14,Most,20,5.97931961371185e-05,0,1-20
15,Most,20,0.000293251694512966,0,1-20
15,Most,20,0.000293251694512966,0,1-20
16,Most,20,0.00143692327487411,0,1-20
16,Most,20,0.00143692327487411,0,1-20
17,Most,20,0.00700960095439207,0,1-20
17,Most,20,0.00700960095439207,0,1-20
18,Most,20,0.0334698540951017,0,1-20
18,Most,20,0.0334698540951017,0,1-20
19,Most,20,0.145207568337847,0,1-20
19,Most,20,0.145207568337847,0,1-20
20,Most,20,0.454545454545443,0,1-20
20,Most,20,0.454545454545443,0,1-20
21,Most,20,0.803458405481111,0,21-40
21,Most,20,0.803458405481111,1,21-40
22,Most,20,0.952502887529749,1,21-40
22,Most,20,0.952502887529749,1,21-40
23,Most,20,0.989937210526701,1,21-40
23,Most,20,0.989937210526701,1,21-40
24,Most,20,0.997932137882232,1,21-40
24,Most,20,0.997932137882232,1,21-40
25,Most,20,0.99957777204029,1,21-40
25,Most,20,0.99957777204029,1,21-40
26,Most,20,0.999913900062766,1,21-40
26,Most,20,0.999913900062766,1,21-40
27,Most,20,0.999982447360365,1,21-40
27,Most,20,0.999982447360365,1,21-40
28,Most,20,0.999996421851701,1,21-40
28,Most,20,0.999996421851701,1,21-40
29,Most,20,0.999999270593878,1,21-40
29,Most,20,0.999999270593878,1,21-40
30,Most,20,0.999999851310779,1,21-40
30,Most,20,0.999999851310779,1,21-40
31,Most,20,0.99999996968976,1,21-40
31,Most,20,0.99999996968976,1,21-40
32,Most,20,0.99999999382127,1,21-40
32,Most,20,0.99999999382127,1,21-40
33,Most,20,0.999999998740469,1,21-40
33,Most,20,0.999999998740469,1,21-40
34,Most,20,0.999999999743245,1,21-40
34,Most,20,0.999999999743245,1,21-40
35,Most,20,0.999999999947661,1,21-40
35,Most,20,0.999999999947661,1,21-40
36,Most,20,0.999999999989331,1,21-40
36,Most,20,0.999999999989331,1,21-40
37,Most,20,0.999999999997825,1,21-40
37,Most,20,0.999999999997825,1,21-40
38,Most,20,0.999999999999557,1,21-40
38,Most,20,0.999999999999557,1,21-40
39,Most,20,1,1,21-40
39,Most,20,1,1,21-40
40,Most,20,1,1,21-40
40,Most,20,1,1,21-40
41,Most,20,1,1,41-60
41,Most,20,1,1,41-60
42,Most,20,1,1,41-60
42,Most,20,1,1,41-60
43,Most,20,1,1,41-60
43,Most,20,1,1,41-60
44,Most,20,1,1,41-60
44,Most,20,1,1,41-60
45,Most,20,1,1,41-60
45,Most,20,1,1,41-60
46,Most,20,1,1,41-60
46,Most,20,1,1,41-60
47,Most,20,1,1,41-60
47,Most,20,1,1,41-60
48,Most,20,1,1,41-60
48,Most,20,1,1,41-60
49,Most,20,1,1,41-60
49,Most,20,1,1,41-60
50,Most,20,1,1,41-60
50,Most,20,1,1,41-60
51,Most,20,1,1,41-60
51,Most,20,1,1,41-60
52,Most,20,1,1,41-60
52,Most,20,1,1,41-60
53,Most,20,1,1,41-60
53,Most,20,1,1,41-60
54,Most,20,1,1,41-60
54,Most,20,1,1,41-60
55,Most,20,1,1,41-60
55,Most,20,1,1,41-60
56,Most,20,1,1,41-60
56,Most,20,1,1,41-60
57,Most,20,1,1,41-60
57,Most,20,1,1,41-60
58,Most,20,1,1,41-60
58,Most,20,1,1,41-60
59,Most,20,1,1,41-60
59,Most,20,1,1,41-60
60,Most,20,1,1,41-60
60,Most,20,1,1,41-60
61,Most,20,1,1,61-80
61,Most,20,1,1,61-80
62,Most,20,1,1,61-80
62,Most,20,1,1,61-80
63,Most,20,1,1,61-80
63,Most,20,1,1,61-80
64,Most,20,1,1,61-80
64,Most,20,1,1,61-80
65,Most,20,1,1,61-80
65,Most,20,1,1,61-80
66,Most,20,1,1,61-80
66,Most,20,1,1,61-80
67,Most,20,1,1,61-80
67,Most,20,1,1,61-80
68,Most,20,1,1,61-80
68,Most,20,1,1,61-80
69,Most,20,1,1,61-80
69,Most,20,1,1,61-80
70,Most,20,1,1,61-80
70,Most,20,1,1,61-80
71,Most,20,1,1,61-80
71,Most,20,1,1,61-80
72,Most,20,1,1,61-80
72,Most,20,1,1,61-80
73,Most,20,1,1,61-80
73,Most,20,1,1,61-80
74,Most,20,1,1,61-80
74,Most,20,1,1,61-80
75,Most,20,1,1,61-80
75,Most,20,1,1,61-80
76,Most,20,1,1,61-80
76,Most,20,1,1,61-80
77,Most,20,1,1,61-80
77,Most,20,1,1,61-80
78,Most,20,1,1,61-80
78,Most,20,1,1,61-80
79,Most,20,1,1,61-80
79,Most,20,1,1,61-80
80,Most,20,1,1,61-80
80,Most,20,1,1,61-80
81,Most,20,1,1,81-100
81,Most,20,1,1,81-100
82,Most,20,1,1,81-100
82,Most,20,1,1,81-100
83,Most,20,1,1,81-100
83,Most,20,1,1,81-100
84,Most,20,1,1,81-100
84,Most,20,1,1,81-100
85,Most,20,1,1,81-100
85,Most,20,1,1,81-100
86,Most,20,1,1,81-100
86,Most,20,1,1,81-100
87,Most,20,1,1,81-100
87,Most,20,1,1,81-100
88,Most,20,1,1,81-100
88,Most,20,1,1,81-100
89,Most,20,1,1,81-100
89,Most,20,1,1,81-100
90,Most,20,1,1,81-100
90,Most,20,1,1,81-100
91,Most,20,1,1,81-100
91,Most,20,1,1,81-100
92,Most,20,1,1,81-100
92,Most,20,1,1,81-100
93,Most,20,1,1,81-100
93,Most,20,1,1,81-100
94,Most,20,1,1,81-100
94,Most,20,1,1,81-100
95,Most,20,1,1,81-100
95,Most,20,1,1,81-100
96,Most,20,1,1,81-100
96,Most,20,1,1,81-100
97,Most,20,1,1,81-100
97,Most,20,1,1,81-100
98,Most,20,1,1,81-100
98,Most,20,1,1,81-100
99,Most,20,1,1,81-100
99,Most,20,1,1,81-100
100,Most,20,1,1,81-100
100,Most,20,1,1,81-100
